,,slope,intercept
13,2,0.5585792037955853,-0.009354381300739512
13,3,0.5776494241811023,-0.03222105003790032
13,4,0.49613788380116375,0.06722380327004857
13,5,0.548820801867988,-0.0042169463761663195
13,6,0.48701849895282173,0.07892671604210805
13,7,0.5170553522245792,0.025383921430250922
13,8,0.509796136446624,0.025000510000015852
13,9,0.4892317703260871,0.04812938247701459
13,10,0.5111203099805416,0.026158095116795788
13,11,0.5291307457030037,0.011836706076056691
13,12,0.49326139773418554,0.03986496289450803
13,13,0.4216049521969611,0.10761721199010532
13,14,0.45990436976587395,0.06136647526564809
13,15,0.49401422616770013,-0.0028627939616708287
13,16,0.45702601101473583,0.038061772130739524
13,17,0.4300571255570995,0.08433157281449488
13,18,0.46882916343805325,0.08199528308663484
13,19,0.47759366466459213,0.04076627002750455
13,20,0.49688046207329123,0.04039837218755371
13,21,0.5604825960806187,-0.0369929284171564
13,22,0.572187168532563,-0.08232082724232603
13,23,0.5280082144684065,-0.011487187786354491
14,0,0.5312553694349363,-0.001318048479144629
14,1,0.5313634790561239,0.005166444594851383
14,2,0.5579154610588296,-0.010503209439189809
14,3,0.5780413626463875,-0.03223242039642482
14,4,0.4965612615256858,0.06874976347495565
14,5,0.5491545666509764,-0.0024714476429807952
14,6,0.48844281633042064,0.07836582978092482
14,7,0.5185250882745069,0.022995506522890063
14,8,0.5059078132429548,0.029729257397317577
14,9,0.4885977822522531,0.04863913781869467
14,10,0.5280115757856978,0.004933076466376307
14,11,0.5328434507679237,0.008066219185429602
14,12,0.4956175280651223,0.034586095841129705
14,13,0.4214519069110685,0.10783382069629999
14,14,0.4591826314966172,0.06346938756780063
14,15,0.4960489809756309,-0.005162228431448479
14,16,0.45335296160792216,0.041063853845377696
14,17,0.4662247519539329,0.08377184905584367
14,18,0.46152942797118446,0.09258451017245428
14,19,0.4802877529195121,0.03825954102420126
14,20,0.5154310558340387,0.0049502242105681216
14,21,0.5600774358249276,-0.03570837978913033
14,22,0.5748850195827908,-0.08251850101176805
14,23,0.5277445895512032,-0.010733171003633135
15,0,0.5435849097528946,-0.014292326925256504
15,1,0.5487657033561362,-0.011285124151076631
15,2,0.5748011690862128,-0.025964807815935242
15,3,0.5918710151259577,-0.04488905746414651
15,4,0.49419083275351167,0.0720994887150867
15,5,0.48636690556013695,0.07750621829595722
15,6,0.4842292631122309,0.08346704139300426
